,39.94808068479512,39.96609868479512,39.98411668479512,40.00213468479512,40.020152684795114,40.03817068479511,40.05618868479511,40.07420668479511,40.092224684795106,40.110242684795104,40.1282606847951,40.1462786847951,40.1642966847951,40.182314684795095,40.20033268479509,40.21835068479509,40.23636868479509,40.25438668479509,40.272404684795085,40.29042268479508,40.30844068479508,40.32645868479508,40.344476684795076,40.362494684795074,40.38051268479507,40.39853068479507,40.41654868479507,40.434566684795065,40.45258468479506,40.47060268479506,40.48862068479506
-121.28108126011814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.04232788085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.6921844482422,0.0,0.0,0.0,0.0,0.0,0.0
-121.26306326011814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.6858367919922,465.0221862792969,465.0221862792969,0.0,0.0,0.0,0.0,608.3840942382812,0.0,152.6921844482422,0.0,0.0,0.0,0.0,0.0,0.0
-121.24504526011815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.3994903564453,465.0221862792969,465.0221862792969,0.0,1982.8287353515625,1982.8287353515625,0.0,608.3840942382812,608.3840942382812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.22702726011815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.3994903564453,604.2574462890625,604.2574462890625,0.0,0.0,1982.8287353515625,1301.4176025390625,194.69834899902344,194.69834899902344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.20900926011815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.75173950195312,0.0,194.69834899902344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.19099126011815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.17297326011816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6377944946289,86.6377944946289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.15495526011816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6377944946289,162.35696411132812,1207.4697265625,1207.4697265625,959.1871948242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.13693726011816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.03521728515625,2386.5185546875,1207.4697265625,959.1871948242188,120.50100708007812,120.50100708007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.11891926011816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386.5185546875,2386.5185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.10090126011816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.7364044189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.08288326011817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.7364044189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.06486526011817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.9488525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.04684726011817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.9488525390625,1595.4268798828125,1595.4268798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.02882926011817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.5077514648438,840.5077514648438,2132.532470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.01081126011817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.8756103515625,840.5077514648438,2132.532470703125,936.2508544921875,936.2508544921875,289.0651550292969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.99279326011818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.8756103515625,654.8756103515625,1188.4576416015625,896.6005249023438,896.6005249023438,289.0651550292969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.97477526011818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.3440551757812,552.3440551757812,0.0,896.6005249023438,896.6005249023438,895.1586303710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.95675726011818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.858642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.93873926011818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.858642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.92072126011819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.35592651367188,212.35592651367188,776.3341674804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.90270326011819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.3341674804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.88468526011819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.86666726011819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.8486492601182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.8306312601182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.8126132601182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-120.7945952601182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
